,STATE,VE_TOTAL,PVH_INVL,PEDS,PERNOTMVIT,PERMVIT,PERSONS,DAY_WEEK,ROUTE,MAN_COLL,RELJCT1,RELJCT2,WRK_ZONE,REL_ROAD,LGT_COND,WEATHER,FATALS,DRUNK_DR,HARM_EV_RED,HR_RANGE
15990,32,2,0,0,0,2,2,2,5,6,1,2,0,1,3,10,1,0,1,6
15991,32,1,0,0,0,1,1,1,6,0,0,3,0,4,3,10,1,0,5,6
15992,32,1,0,1,1,1,1,7,6,0,0,3,0,1,3,1,2,0,3,1
15993,32,1,0,1,1,1,1,4,5,0,0,3,0,1,3,1,1,0,0,1
15994,32,1,0,1,1,1,1,2,3,0,0,3,0,1,3,1,1,0,3,6
15995,32,1,0,1,1,1,1,7,3,0,0,3,0,1,3,1,1,0,3,6
15996,32,1,0,0,0,2,2,7,5,0,0,3,0,1,3,1,1,1,0,1
15997,32,1,0,1,1,1,1,6,3,0,0,1,0,1,3,1,1,0,3,2
15998,32,2,0,0,0,8,8,6,3,6,0,8,0,1,5,1,1,0,1,5
15999,32,2,0,0,0,2,2,4,6,0,0,2,0,1,3,10,1,0,0,6
16000,32,2,0,0,0,2,2,5,6,6,0,8,0,1,1,1,1,0,1,4
16001,32,2,0,0,0,4,4,7,3,6,0,2,0,1,1,1,1,0,1,5
16002,32,2,0,0,0,3,3,7,6,2,1,2,0,1,1,1,1,1,1,5
16003,32,1,0,2,2,1,1,4,5,0,0,3,0,4,1,1,1,1,5,2
16004,32,2,0,0,0,8,8,7,3,6,0,2,0,1,1,1,1,0,1,3
16005,32,1,0,1,1,1,1,6,3,0,0,1,0,1,3,1,1,0,3,5
16006,32,2,0,0,0,2,2,2,3,6,0,2,0,1,1,1,1,0,1,4
16007,32,1,0,0,0,1,1,6,6,0,0,1,0,3,3,1,1,1,5,2
16008,32,2,0,1,1,3,3,2,6,0,0,3,0,1,2,1,1,0,3,5
16009,32,2,1,0,0,2,2,2,6,0,0,1,0,4,3,1,1,1,1,1
16010,32,1,0,1,1,1,1,2,5,0,0,3,0,1,3,1,1,0,3,6
16011,32,1,0,0,0,2,2,1,2,0,1,5,0,4,1,1,1,1,6,5
16012,32,1,0,1,1,1,1,5,3,0,0,8,0,1,1,10,1,0,3,4
16013,32,2,0,0,0,4,4,2,5,0,0,1,0,1,3,1,2,0,0,6
16014,32,1,0,1,1,1,1,3,6,0,0,1,0,4,1,1,1,1,5,4
16015,32,3,0,0,0,4,4,3,3,0,0,1,0,3,1,1,1,0,5,2
16016,32,1,0,1,1,1,1,5,6,0,0,1,0,1,1,10,1,1,3,5
16017,32,5,0,0,0,5,5,2,3,1,0,3,0,1,1,1,1,0,1,3
16018,32,3,0,0,0,5,5,2,4,0,0,1,1,3,2,10,1,2,6,1
16019,32,2,0,0,0,2,2,3,6,6,1,2,0,1,1,1,1,0,1,4
16020,32,1,0,0,0,1,1,7,4,0,0,1,0,4,1,1,1,1,0,5
16021,32,1,0,1,1,1,1,3,6,0,0,3,0,1,3,1,1,0,3,5
16022,32,1,0,1,1,1,1,2,6,0,0,1,0,1,3,1,1,0,3,1
16023,32,1,0,1,1,1,1,2,5,0,0,3,0,1,3,2,1,0,3,6
16024,32,3,0,0,0,3,3,5,5,6,0,2,0,1,1,1,1,0,1,4
16025,32,4,0,0,0,5,5,7,6,6,1,2,0,1,1,1,1,1,1,3
16026,32,1,0,0,0,7,7,7,2,0,0,1,0,4,1,10,3,1,5,5
16027,32,2,0,0,0,2,2,7,3,1,0,3,0,1,3,10,1,1,1,6
16028,32,1,0,0,0,1,1,3,6,0,0,1,0,4,3,1,1,1,5,1
16029,32,1,0,0,0,3,3,6,5,0,0,1,0,5,3,1,1,0,5,6
16030,32,2,0,1,1,5,5,7,5,6,0,2,0,1,3,1,1,1,1,5
16031,32,2,1,0,0,1,1,4,6,0,0,1,0,5,1,1,1,0,1,5
16032,32,2,0,0,0,2,2,6,3,6,0,2,0,1,3,1,1,1,1,1
16033,32,1,0,1,1,1,1,4,3,0,0,1,0,1,3,1,1,0,3,5
16034,32,1,0,1,1,2,2,5,3,0,0,1,0,1,2,1,1,0,3,5
16035,32,2,0,0,0,2,2,5,6,6,0,2,0,1,3,1,1,1,1,5
16036,32,1,0,1,1,1,1,5,3,0,0,1,0,1,2,1,1,0,3,2
16037,32,2,0,0,0,4,4,4,3,6,0,1,0,1,1,4,2,0,1,3
16038,32,2,0,0,0,4,4,6,2,1,0,1,0,1,2,10,1,0,1,5
16039,32,2,0,0,0,2,2,5,4,6,0,1,0,1,1,1,1,0,1,3
16040,32,2,0,0,0,2,2,3,3,1,0,1,0,1,3,1,1,1,1,6
16041,32,3,0,0,0,3,3,7,1,7,0,1,0,2,3,1,1,1,1,6
16042,32,1,0,0,0,1,1,1,2,0,1,3,0,3,1,10,1,0,5,3
16043,32,1,0,0,0,1,1,1,2,0,0,1,0,4,2,1,1,0,6,5
16044,32,1,0,0,0,3,3,5,6,0,0,3,0,4,2,10,1,0,0,1
16045,32,1,0,0,0,2,2,5,1,0,1,19,0,3,3,1,2,1,5,6
16046,32,1,0,2,2,2,2,4,3,0,0,1,0,4,3,1,1,0,3,6
16047,32,3,0,0,0,4,4,7,3,7,0,3,0,1,1,1,1,0,1,4
16048,32,1,0,0,0,1,1,6,3,0,0,1,0,4,2,1,1,1,5,6
16049,32,1,0,0,0,1,1,1,3,0,0,1,0,4,3,1,1,0,5,1
16050,32,1,0,1,1,1,1,2,6,0,0,1,0,1,1,10,1,0,3,4
16051,32,1,0,0,0,2,2,2,1,0,1,5,0,3,1,10,1,0,5,4
16052,32,3,0,0,0,3,3,6,3,6,0,2,0,1,2,10,1,0,1,5
16053,32,2,0,0,0,3,3,6,1,2,0,1,0,1,3,1,1,0,1,2
16054,32,2,0,0,0,3,3,4,6,1,0,3,0,1,1,10,1,0,1,3
16055,32,1,0,1,1,1,1,7,6,0,0,1,0,1,2,1,1,0,3,5
16056,32,1,0,1,1,1,1,3,6,0,0,1,0,1,1,1,1,0,3,4
16057,32,2,0,0,0,2,2,2,3,1,0,1,0,1,3,1,1,0,1,6
16058,32,3,1,0,0,3,3,7,5,6,0,2,0,1,1,1,1,0,1,4
16059,32,1,0,0,0,1,1,2,1,0,1,5,0,4,3,10,1,1,0,2
16060,32,2,0,0,0,3,3,3,5,6,0,8,0,1,1,1,1,0,1,4
16061,32,1,0,1,1,1,1,3,3,0,0,1,0,1,3,1,1,0,3,6
16062,32,1,0,1,1,1,1,6,3,0,0,1,0,1,3,10,1,0,3,5
16063,32,1,0,1,1,1,1,4,6,0,0,3,0,1,3,1,1,0,3,5
16064,32,3,0,0,0,3,3,1,2,0,0,1,0,1,5,1,1,1,0,5
16065,32,2,0,0,0,4,4,7,5,1,0,1,0,1,3,1,1,1,1,1
16066,32,2,0,0,0,4,4,7,3,6,0,2,0,1,3,1,1,0,1,6
16067,32,1,0,1,1,1,1,1,6,0,0,1,0,1,3,1,1,0,3,5
16068,32,2,0,0,0,2,2,1,5,0,0,1,0,1,3,1,1,0,0,6
16069,32,2,0,0,0,3,3,3,5,6,0,2,0,1,3,1,1,1,1,5
16070,32,1,0,1,1,1,1,6,6,0,0,1,0,1,3,1,1,0,3,5
16071,32,1,0,1,1,1,1,2,3,0,0,3,0,1,3,1,1,0,3,5
16072,32,1,0,1,1,1,1,4,6,0,0,1,0,1,3,1,1,0,3,2
16073,32,1,0,1,1,1,1,5,3,0,0,1,0,1,3,10,1,0,3,5
16074,32,1,0,2,2,1,1,6,5,0,0,1,0,1,3,1,1,0,3,6
16075,32,2,0,0,0,4,4,6,5,6,0,1,0,1,3,1,1,0,1,6
16076,32,2,0,0,0,2,2,6,6,6,0,2,0,1,1,1,1,1,1,4
16077,32,1,0,1,1,1,1,2,5,0,0,1,0,1,4,10,1,1,3,2
16078,32,1,0,1,1,2,2,2,5,0,0,3,0,1,3,1,1,0,3,5
16079,32,1,0,1,1,2,2,2,3,0,0,3,0,1,3,1,1,0,3,6
16080,32,1,0,0,0,2,2,7,3,0,0,1,0,4,3,1,2,1,5,6
16081,32,3,0,0,0,4,4,3,6,7,0,3,0,1,3,1,1,0,1,5
16082,32,2,0,0,0,5,5,2,2,2,0,1,0,1,1,2,3,1,1,4
16083,33,1,0,0,0,1,1,7,1,0,0,1,0,3,1,1,1,1,5,3
16084,33,3,0,0,0,4,4,3,3,8,0,1,0,1,2,1,2,0,1,5
16085,33,2,0,1,1,2,2,2,2,0,0,2,0,1,3,12,1,0,3,2
16086,33,1,0,0,0,2,2,1,3,0,0,1,0,4,1,1,1,0,6,4
16087,33,2,0,0,0,3,3,6,6,1,0,1,0,1,1,4,1,0,1,3
16088,33,3,0,0,0,3,3,2,2,1,0,1,0,1,1,4,1,0,1,4
16089,33,2,0,0,0,5,5,1,3,2,0,1,0,1,2,4,1,0,1,1
16090,33,2,0,0,0,2,2,3,3,2,0,1,0,1,2,1,1,0,1,6
16091,33,2,0,0,0,5,5,5,3,2,0,1,0,1,2,10,3,0,1,6
16092,33,1,0,0,0,5,5,2,6,0,0,1,0,4,2,1,1,0,6,6
16093,33,1,0,0,0,1,1,3,3,0,0,1,0,4,1,1,1,0,6,4
16094,33,2,0,0,0,2,2,6,2,8,0,1,0,1,1,10,1,0,1,4
16095,33,1,0,0,0,1,1,7,6,0,0,1,0,1,2,1,1,1,0,6
16096,33,1,0,0,0,1,1,2,3,0,1,5,0,4,1,1,1,0,6,3
16097,33,1,0,0,0,1,1,5,1,0,1,5,0,4,1,10,1,0,6,4
16098,33,1,0,0,0,1,1,5,3,0,0,1,0,4,1,1,1,0,6,5
16099,33,1,0,0,0,1,1,1,2,0,0,1,0,4,1,1,1,1,6,5
16100,33,2,0,0,0,6,6,2,6,1,0,8,0,1,2,1,1,1,1,6
16101,33,1,0,0,0,1,1,2,1,0,0,1,0,1,1,1,1,0,5,4
16102,33,1,0,0,0,1,1,1,6,0,0,1,0,4,1,1,1,0,6,2
16103,33,2,0,0,0,3,3,5,3,6,0,2,0,1,1,1,1,1,1,5
16104,33,1,0,0,0,1,1,7,1,0,1,5,0,4,5,1,1,1,6,5
16105,33,1,0,1,1,1,1,5,3,0,0,1,0,2,3,1,1,0,3,1
16106,33,1,0,0,0,1,1,6,6,0,0,1,0,5,3,1,1,1,5,1
16107,33,1,0,0,0,2,2,2,5,0,0,1,0,4,2,1,1,1,6,6
16108,33,2,0,0,0,2,2,6,5,6,0,8,0,1,1,1,1,0,1,2
16109,33,1,0,0,0,1,1,3,5,0,0,1,0,4,1,1,1,1,5,5
16110,33,1,0,0,0,1,1,5,5,0,0,1,0,4,1,1,1,1,1,5
16111,33,1,0,0,0,1,1,4,3,0,0,1,0,4,2,2,1,1,5,6
16112,33,1,0,0,0,1,1,1,3,0,0,1,0,4,1,1,1,0,6,5
16113,33,2,0,0,0,2,2,6,6,6,0,1,0,1,1,1,1,0,1,4
16114,33,2,0,0,0,2,2,3,3,2,0,8,0,1,1,1,1,1,1,5
16115,33,1,0,1,1,1,1,5,5,0,0,1,0,4,1,1,1,0,3,4
16116,33,1,0,0,0,3,3,6,3,0,0,1,0,4,2,1,1,1,5,1
16117,33,1,0,0,0,2,2,2,5,0,0,1,0,4,1,1,2,0,6,4
16118,33,2,0,0,0,3,3,7,3,2,0,1,0,1,1,10,1,0,1,5
16119,33,1,0,1,1,1,1,2,3,0,0,1,0,4,1,1,1,0,3,3
16120,33,1,0,0,0,2,2,3,3,0,0,1,0,1,1,2,1,0,4,5
16121,33,1,0,1,1,1,1,6,6,0,0,2,0,1,2,1,1,0,3,6
16122,33,1,0,1,1,3,3,4,5,0,0,1,0,1,5,1,1,0,3,6
16123,33,1,0,0,0,1,1,6,5,0,0,1,0,4,1,1,1,1,5,5
16124,33,2,0,0,0,2,2,2,1,1,0,1,0,1,1,1,1,0,1,4
16125,33,3,0,0,0,4,4,3,3,2,0,1,0,1,1,1,3,0,1,5
16126,33,2,0,0,0,3,3,6,3,2,0,1,0,1,1,1,1,0,1,4
16127,33,1,0,0,0,1,1,1,6,0,0,1,0,1,1,2,1,1,6,5
16128,33,1,0,1,1,1,1,4,3,0,0,1,2,1,1,1,1,0,3,4
16129,33,1,0,0,0,1,1,6,3,0,0,3,0,1,2,1,1,1,0,6
16130,33,2,0,0,0,3,3,6,3,11,0,3,0,1,1,1,1,0,1,4
16131,33,1,0,0,0,1,1,5,5,0,0,1,0,4,1,10,1,0,1,5
16132,33,1,0,0,0,1,1,5,6,0,0,1,0,1,1,10,1,0,4,5
16133,33,2,0,0,0,5,5,1,3,6,0,2,0,1,1,1,1,0,1,5
16134,33,1,0,1,1,2,2,1,3,0,0,1,0,1,2,1,1,0,3,6
16135,33,3,0,0,0,4,4,7,3,8,0,1,0,1,1,1,1,1,1,4
16136,33,2,0,0,0,2,2,2,6,6,0,2,0,1,1,1,1,1,1,5
16137,33,2,0,0,0,2,2,4,6,2,0,1,0,1,1,1,1,0,1,5
16138,33,1,0,0,0,1,1,2,6,0,0,1,0,4,1,1,1,0,5,2
16139,33,1,0,0,0,2,2,6,6,0,0,1,0,4,2,1,1,0,5,1
16140,33,1,0,0,0,1,1,6,6,0,0,1,0,4,1,1,1,1,5,5
16141,33,1,0,0,0,1,1,6,3,0,0,1,0,1,1,1,1,1,4,5
16142,33,1,0,0,0,2,2,3,1,0,0,1,0,1,1,1,1,0,0,4
16143,33,1,0,2,2,1,1,6,3,0,0,1,0,4,5,1,1,0,3,6
16144,33,1,0,0,0,3,3,7,6,0,0,1,0,1,1,1,1,1,0,5
16145,33,2,0,0,0,2,2,1,3,6,0,1,0,1,3,1,1,1,1,6
16146,33,1,0,0,0,1,1,5,1,0,0,1,0,1,2,1,1,0,4,6
16147,33,1,0,0,0,1,1,7,1,0,0,1,0,4,2,1,1,1,6,1
16148,33,2,0,0,0,2,2,5,3,1,0,3,0,1,1,1,1,0,1,5
16149,33,2,0,0,0,3,3,7,3,2,0,1,0,1,1,1,2,0,1,3
16150,33,1,0,0,0,1,1,2,3,0,0,1,0,4,2,1,1,1,6,1
16151,33,1,0,0,0,2,2,2,3,0,0,1,2,4,2,1,1,0,0,6
16152,33,1,0,0,0,2,2,2,3,0,0,1,0,1,1,1,1,0,2,3
16153,33,2,0,0,0,2,2,4,1,2,0,1,0,1,1,1,1,0,1,3
16154,33,1,0,0,0,3,3,5,3,0,0,3,0,4,2,2,2,0,1,6
16155,33,1,0,0,0,1,1,7,6,0,0,1,0,4,3,1,1,1,6,6
16156,33,2,0,0,0,2,2,2,6,6,0,2,0,1,2,1,1,0,1,5
16157,33,2,0,0,0,2,2,3,3,6,0,2,0,1,1,1,1,0,1,5
16158,33,1,0,0,0,1,1,6,3,0,0,1,0,4,2,1,1,0,6,1
16159,33,1,0,0,0,2,2,1,1,0,0,1,0,3,2,10,2,1,0,1
16160,33,1,0,0,0,1,1,4,2,0,0,1,0,4,1,1,1,0,5,3
16161,33,1,0,0,0,1,1,1,6,0,0,1,0,4,2,10,1,1,6,1
16162,33,2,0,0,0,2,2,6,6,6,0,8,0,1,1,1,1,0,1,3
16163,33,1,0,0,0,1,1,1,3,0,0,1,0,4,1,1,1,1,6,5
16164,33,1,0,0,0,2,2,3,6,0,0,1,0,4,5,1,1,1,1,5
16165,33,2,0,0,0,3,3,7,3,2,0,1,0,1,2,1,2,0,1,5
16166,33,1,0,0,0,1,1,1,6,0,0,1,0,4,2,10,1,1,5,1
16167,33,2,0,0,0,6,6,1,6,6,0,2,0,1,3,1,1,1,1,2
16168,33,1,0,0,0,2,2,4,2,0,0,1,0,1,3,10,1,1,2,6
16169,33,1,0,0,0,1,1,4,6,0,0,1,0,4,1,2,1,0,6,3
16170,33,1,0,0,0,1,1,3,6,0,0,3,0,4,1,1,1,0,6,4
16171,33,1,0,1,1,1,1,5,2,0,0,1,0,1,2,2,1,0,3,2
16172,33,2,0,0,0,2,2,2,3,1,0,1,0,1,1,1,1,0,1,4
16173,33,1,0,0,0,1,1,7,3,0,0,1,0,3,1,1,1,0,6,4
16174,33,1,0,1,1,1,1,7,6,0,0,1,0,1,3,10,1,0,3,6
16175,33,1,0,1,1,0,0,5,6,0,0,1,0,1,1,1,1,0,3,4
16176,33,2,0,0,0,2,2,7,3,2,0,1,0,1,5,1,2,0,1,5
16177,33,1,0,0,0,1,1,1,1,0,0,1,0,3,2,1,1,0,6,5
16178,33,1,0,0,0,1,1,5,3,0,0,1,0,5,1,10,1,0,6,3
16179,33,2,0,0,0,3,3,4,6,2,0,2,0,1,1,5,1,0,1,3
16180,33,1,0,1,1,1,1,5,3,0,0,1,0,1,2,5,1,0,3,5
16181,33,2,0,0,0,7,7,3,3,2,0,1,0,1,2,4,1,0,1,5
16182,33,1,0,0,0,1,1,4,3,0,0,1,0,3,1,10,1,0,6,3
16183,33,2,0,0,0,2,2,4,1,2,0,1,0,1,1,10,1,0,1,4
16184,34,2,0,0,0,2,2,6,3,1,0,3,0,1,3,1,1,0,1,6
16185,34,1,0,0,0,1,1,1,3,0,0,1,0,4,3,1,1,1,5,1
16186,34,2,0,0,0,2,2,4,6,2,0,1,0,1,2,1,1,1,1,6
16187,34,3,1,0,0,4,4,7,4,6,0,2,0,1,3,2,1,0,1,5
16188,34,2,1,0,1,1,2,5,1,0,0,1,0,2,2,1,1,1,1,1
16189,34,2,0,0,0,3,3,1,4,8,0,1,0,1,1,1,1,0,1,3
16190,34,2,0,0,0,2,2,2,2,2,1,18,0,1,3,1,1,0,1,1
16191,34,1,0,1,1,1,1,7,6,0,0,3,0,1,3,2,1,0,3,6
16192,34,2,0,0,0,2,2,5,4,6,0,4,0,1,3,1,1,0,1,6
16193,34,2,0,0,0,2,2,2,4,6,0,2,0,1,1,1,1,0,1,4
16194,34,1,0,0,0,2,2,4,4,0,0,3,0,4,3,1,1,0,5,6
16195,34,1,0,0,0,2,2,6,4,0,0,6,0,1,1,1,1,0,0,4
16196,34,1,0,1,1,1,1,5,4,0,0,1,0,4,1,1,1,0,3,4
16197,34,1,0,1,1,1,1,4,4,0,0,2,0,1,1,1,1,0,3,4
16198,34,1,0,1,1,1,1,3,4,0,0,1,0,1,3,4,1,0,3,5
16199,34,2,0,0,0,3,3,5,3,6,0,2,0,1,3,1,1,0,1,5
16200,34,1,0,1,1,1,1,4,6,0,0,1,0,1,1,4,1,0,3,5
16201,34,1,0,0,0,1,1,5,2,0,0,3,0,5,2,1,1,0,5,6
16202,34,1,0,0,0,1,1,1,3,0,0,1,0,4,1,2,1,0,5,3
16203,34,2,0,1,1,2,2,2,4,0,0,1,0,1,2,2,1,0,3,6
16204,34,1,0,1,1,1,1,1,3,0,0,2,0,1,3,1,1,0,3,1
16205,34,1,0,1,1,1,1,3,4,0,0,2,0,1,1,1,1,0,3,4
16206,34,1,0,1,1,2,2,2,3,0,0,2,0,1,1,1,1,0,3,4
16207,34,1,0,0,0,1,1,5,4,0,0,1,0,5,1,10,1,0,6,3
16208,34,1,0,0,0,1,1,6,3,0,0,3,0,4,1,1,1,0,5,5
16209,34,2,0,0,0,3,3,3,2,6,0,1,0,1,2,1,1,0,1,6
16210,34,1,0,0,0,1,1,5,6,0,0,1,0,4,3,1,1,0,5,5
16211,34,2,0,0,0,3,3,5,2,6,0,2,0,1,3,1,1,0,1,6
16212,34,2,0,0,0,3,3,1,2,1,0,2,0,1,1,1,1,0,1,3
16213,34,1,0,1,1,1,1,6,4,0,0,1,0,1,3,1,1,1,3,1
16214,34,1,0,1,1,2,2,7,4,0,0,1,0,4,2,1,1,1,5,1
16215,34,1,0,0,0,1,1,7,4,0,0,3,0,4,1,1,1,0,5,3
16216,34,2,0,0,0,2,2,4,4,1,0,1,0,1,1,1,1,0,1,3
16217,34,2,0,0,0,3,3,2,2,6,0,3,0,1,3,1,1,0,1,2
16218,34,1,0,0,0,1,1,1,4,0,0,1,0,4,2,1,1,0,5,5
16219,34,1,0,0,0,1,1,4,4,0,0,1,0,4,1,1,1,0,5,4
16220,34,1,0,0,0,1,1,6,3,0,0,1,0,4,1,1,1,0,5,4
16221,34,2,1,0,2,1,3,5,1,0,0,1,0,2,1,1,1,0,1,4
16222,34,1,0,0,0,2,2,5,4,0,0,1,0,4,3,1,1,0,5,6
16223,34,3,0,0,0,3,3,3,4,6,0,3,0,1,1,4,1,0,1,3
16224,34,1,0,0,0,3,3,1,6,0,0,1,0,5,1,1,2,0,6,4
16225,34,1,0,1,1,1,1,6,6,0,0,2,0,1,3,1,1,0,3,6
16226,34,1,0,1,1,1,1,3,5,0,0,1,0,1,1,10,1,0,3,4
16227,34,1,0,0,0,1,1,7,4,0,0,1,0,4,3,1,1,1,6,1
16228,34,1,0,1,1,1,1,3,4,0,0,1,0,1,3,1,1,0,3,6
16229,34,2,0,0,0,2,2,5,4,6,0,1,0,1,1,1,1,0,1,2
16230,34,1,0,0,0,4,4,1,4,0,0,1,0,4,3,4,1,0,5,1
16231,34,1,0,1,1,2,2,2,4,0,0,1,0,1,2,10,1,0,3,6
16232,34,1,0,1,1,1,1,2,6,0,0,4,0,1,1,1,1,0,3,5
16233,34,1,0,0,0,1,1,4,1,0,1,19,0,2,2,1,1,1,6,1
16234,34,1,0,1,1,2,2,7,2,0,0,3,0,1,2,2,1,0,3,6
16235,34,2,0,0,0,4,4,4,1,0,0,1,0,4,1,10,1,0,6,3
16236,34,1,0,1,1,1,1,4,2,0,0,1,0,1,2,1,1,0,3,5
16237,34,1,0,0,0,1,1,6,5,0,0,1,0,5,2,1,1,1,6,1
16238,34,1,0,1,1,1,1,2,2,0,0,2,0,1,3,1,1,0,3,6
16239,34,1,0,0,0,1,1,2,5,0,0,1,0,4,1,1,1,0,6,3
16240,34,1,0,1,1,2,2,7,4,0,0,3,0,1,3,2,1,0,3,5
16241,34,2,0,0,0,3,3,3,4,6,0,3,0,1,1,1,1,0,1,5
16242,34,1,0,1,1,1,1,4,4,0,0,2,0,1,1,1,1,0,3,2
16243,34,1,0,1,1,1,1,4,5,0,0,2,0,1,2,1,1,0,3,6
16244,34,1,0,1,1,1,1,3,2,0,0,1,0,1,2,1,1,0,3,6
16245,34,1,0,1,1,1,1,3,4,0,0,3,0,1,2,1,1,0,3,6
16246,34,1,0,0,0,1,1,2,4,0,0,1,0,5,1,10,1,0,6,2
16247,34,1,0,1,1,2,2,7,4,0,0,1,0,1,3,1,1,0,3,6
16248,34,1,0,0,0,1,1,1,3,0,0,1,0,3,1,3,1,0,6,5
16249,34,1,0,1,1,1,1,2,4,0,0,3,0,1,3,1,1,0,3,6
16250,34,2,1,0,1,1,2,3,1,0,0,1,0,2,1,2,1,0,1,4
16251,34,1,0,1,1,1,1,3,2,0,0,3,0,1,3,2,1,0,3,5
16252,34,2,0,0,0,2,2,4,4,6,0,4,0,1,1,1,1,0,1,5
16253,34,2,0,1,1,1,1,1,1,7,0,1,0,1,2,1,1,0,1,6
16254,34,1,0,1,1,2,2,4,2,0,0,1,0,1,2,1,1,0,3,6
16255,34,2,0,0,0,3,3,2,1,7,0,1,0,1,1,1,1,0,1,3
16256,34,1,0,0,0,1,1,3,4,0,0,3,0,4,1,2,1,0,5,4
16257,34,1,0,0,0,1,1,3,4,0,0,1,0,5,3,1,1,0,6,2
16258,34,2,0,0,0,2,2,4,4,6,0,2,0,1,1,1,1,0,1,4
16259,34,1,0,0,0,1,1,7,6,0,0,3,0,4,3,1,1,1,5,1
16260,34,1,0,0,0,1,1,5,6,0,0,3,0,4,3,1,1,0,6,6
16261,34,1,0,1,1,1,1,2,6,0,0,3,0,1,1,1,1,0,3,5
16262,34,1,0,1,1,2,2,7,3,0,0,1,0,1,2,1,1,0,3,2
16263,34,1,0,1,1,1,1,6,6,0,0,4,0,1,3,1,1,0,3,6
16264,34,2,0,0,0,2,2,4,4,6,0,4,0,1,5,2,1,0,1,5
16265,34,1,0,0,0,3,3,6,2,0,0,1,0,4,3,1,1,0,5,6
16266,34,2,0,0,0,3,3,3,3,6,0,2,0,1,3,2,1,0,1,2
16267,34,2,0,0,0,2,2,2,2,6,0,2,0,1,3,1,1,0,1,1
16268,34,1,0,0,0,1,1,4,4,0,0,1,0,4,3,1,1,1,5,6
16269,34,2,1,0,0,4,4,4,4,0,0,1,1,2,3,1,1,1,1,6
16270,34,2,0,0,0,2,2,5,3,8,0,1,0,1,1,4,1,0,1,3
16271,34,2,0,0,0,2,2,5,6,6,0,2,0,1,1,1,1,0,1,3
16272,34,1,0,1,1,1,1,3,2,0,0,2,0,1,3,1,1,0,3,6
16273,34,1,0,0,0,2,2,6,4,0,0,1,0,5,2,1,1,1,6,1
16274,34,2,0,0,0,5,5,1,1,7,0,1,0,1,1,1,2,0,1,3
16275,34,1,0,1,1,7,7,7,3,0,0,1,0,1,3,1,1,0,3,6
16276,34,1,0,1,1,2,2,4,6,0,0,3,0,1,1,1,1,0,3,5
16277,34,1,0,0,0,1,1,5,4,0,0,3,0,3,1,4,1,0,5,4
16278,34,2,0,0,0,3,3,4,5,6,0,2,0,1,1,1,1,0,1,5
16279,34,1,0,1,1,2,2,4,4,0,0,3,0,1,2,2,1,0,3,5
16280,34,1,0,1,1,1,1,6,3,0,0,1,0,2,3,1,1,0,3,6
16281,34,1,0,1,1,1,1,4,2,0,0,1,0,1,2,1,1,0,3,6
16282,34,2,0,1,1,1,1,6,4,0,0,1,0,1,3,1,1,0,3,2
16283,34,3,0,1,1,7,7,4,4,6,0,2,0,1,1,2,1,0,1,4
16284,34,2,1,0,0,3,3,1,1,0,0,1,2,1,4,10,1,0,1,2
16285,34,2,0,0,0,4,4,1,4,6,0,2,0,1,1,1,1,0,1,3
16286,34,1,0,0,0,2,2,6,4,0,0,1,0,5,2,1,1,1,6,1
16287,34,1,0,0,0,1,1,7,3,0,0,1,0,5,1,1,1,1,6,5
16288,34,1,0,1,1,1,1,6,4,0,0,3,0,1,1,1,1,0,3,4
16289,34,1,0,1,1,1,1,1,3,0,0,2,0,1,5,1,1,0,3,6
16290,34,3,2,0,0,1,1,1,3,0,0,3,0,4,1,1,1,0,1,3
16291,34,1,0,0,0,1,1,1,4,0,0,3,0,4,3,1,1,1,5,6
16292,34,4,0,1,1,8,8,6,2,0,0,1,0,1,3,1,1,0,3,6
16293,34,2,0,0,0,2,2,4,4,1,0,4,0,1,1,1,1,0,1,3
16294,34,2,0,0,0,5,5,7,3,6,0,1,0,1,3,1,2,0,1,1
16295,34,1,0,0,0,1,1,3,1,0,1,5,0,1,1,1,1,0,0,4
16296,34,2,0,0,0,2,2,4,3,1,0,8,0,1,2,5,1,0,1,2
16297,34,1,0,2,2,1,1,4,1,0,0,1,0,1,2,10,2,0,3,1
16298,34,2,0,0,0,2,2,6,4,2,0,1,0,1,1,1,1,0,1,3
16299,34,1,0,1,1,1,1,6,3,0,0,1,0,1,2,1,1,0,3,1
16300,34,2,0,0,0,2,2,3,4,2,0,3,0,1,1,1,1,0,1,3
16301,34,2,0,0,0,2,2,5,4,2,0,1,0,1,1,1,1,0,1,2
16302,34,3,0,0,0,5,5,2,1,0,0,1,0,3,1,1,1,0,6,5
16303,34,2,0,0,0,6,6,6,1,1,0,1,0,1,2,1,2,0,1,6
16304,34,1,0,0,0,1,1,6,4,0,0,1,0,5,1,1,1,0,6,5
16305,34,1,0,0,0,1,1,7,3,0,1,5,0,4,3,1,1,1,0,1
16306,34,1,0,0,0,1,1,1,4,0,0,8,0,4,1,1,1,0,5,5
16307,34,1,0,1,1,1,1,6,2,0,0,3,0,1,1,1,1,0,3,4
16308,34,1,0,0,0,2,2,7,4,0,0,1,0,4,3,1,2,1,6,1
16309,34,1,0,0,0,1,1,6,3,0,0,1,0,4,1,1,1,1,6,2
16310,34,1,0,0,0,2,2,2,4,0,0,1,0,1,4,1,1,0,0,2
16311,34,1,0,1,1,1,1,1,4,0,0,1,0,1,2,1,1,0,3,6
